word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
9.175561079054315172e+00 8.340338181444154841e+00 7.703881081863885427e+00 8.905909558560168193e+00 9.810204250447801755e+00 7.262265608203865241e+00 6.572595384480036884e+00 5.059481992873679168e+00 6.230061936900806785e+00
5.853276882418481541e+00 6.695032428481769493e+00 9.337850274253932881e+00 9.120102567605661292e+00 7.595648614884749961e+00 6.079436760901745451e+00 9.612500316999520678e+00 7.114158306412582178e+00 9.316467209501556823e+00
9.632669476936662534e+00 7.847788422209806214e+00 6.580040687902412699e+00 9.255531117604977709e+00 9.806005775805822111e+00 5.410962867097381057e+00 7.569756087264744693e+00 9.384274741278733956e+00 5.503807218228069509e+00
5.080342982139823604e+00 7.131437322717347094e+00 5.758314713055062484e+00 6.595557605375913290e+00 7.647964824727892186e+00 8.810134522091765064e+00 6.823762325491315117e+00 5.229557358455912741e+00 6.066979952015024047e+00
5.394080350391866396e+00 6.106119011282379105e+00 9.341840441845349119e+00 9.759208152667037339e+00 8.310422289833161003e+00 3.738778438983961561e+00 5.891461625156117599e+00 4.762165087412050468e+00 5.861463934593365011e+00
6.110936375371623264e+00 7.623873456390899861e+00 8.728151619904004122e+00 6.367986344076901339e+00 9.730971633305482982e+00 9.938121278560778649e+00 6.093120075008588543e+00 5.108064291314773797e+00 8.105844772365077944e+00
8.186634961496363161e+00 8.346479713885681662e+00 7.369640664705573663e+00 7.653413334041919036e+00 8.386752196486357391e+00 6.596442754079978599e+00 9.694852361388235806e+00 5.707667969133645158e+00 8.860808931729561522e+00
7.829438607199530331e+00 6.665871412129495965e+00 8.422522561034799793e+00 7.266993598608172178e+00 7.642161769423618800e+00 4.401535499588315581e+00 7.894753531273129177e+00 8.662199016484413150e+00 8.503748639439770329e+00
6.492346917115749960e+00 5.814391678130029995e+00 7.844001342651933939e+00 6.548462965164381977e+00 9.349219675294733634e+00 6.484846559575649927e+00 7.544935800670046433e+00 9.491285625240372781e+00 8.670345244002175988e+00
5.845236676613287941e+00 6.210477986244026027e+00 9.255758365982433844e+00 8.420961146868082281e+00 8.402426952356519152e+00 4.828873043868378900e+00 9.000655270586394252e+00 5.985106299901666205e+00 8.235070908620558683e+00
4.167032040826815553e+00 6.542673723646386108e+00 6.875787623535853044e+00 8.436706211803311817e+00 7.182433837316646752e+00 5.418011346365121383e+00 7.467156088644537171e+00 4.901080285238418099e+00 6.615630811534383149e+00
3.477505791491151133e+00 3.874895385185121555e+00 6.079084943096243698e+00 8.771627059438154461e+00 8.946152522621648728e+00 4.853269532091732508e+00 8.092384385087441956e+00 9.006058557086815242e+00 7.533449280162923145e+00
4.842856648877204684e+00 7.379695381025276113e+00 3.467061758092819357e+00 5.509575123761222493e+00 6.895329884994915837e+00 7.592035290304570694e+00 8.085432497263088436e+00 8.455282387472520256e+00 8.381564277799578022e+00
5.407963694281431088e+00 7.910088138871190111e+00 4.500717121168120727e+00 5.373331025289748375e+00 6.384439888972553767e+00 7.084356706211430321e+00 6.388636444073134690e+00 8.055018951371762270e+00 6.944032410549584533e+00
7.947286954514896529e+00 7.174503916210689169e+00 6.080926093135443189e+00 7.553389764167142140e+00 5.247122682533656324e+00 6.870535030637108243e+00 8.212674180901636589e+00 8.339934783959771281e+00 8.194204204230340238e+00
8.931722508151029416e+00 6.078043552660284732e+00 8.414352041109482983e+00 7.964054965379313344e+00 8.197283940486897791e+00 7.450813140930021561e+00 9.603116540423792813e+00 9.977230460186520489e+00 8.713663383587279654e+00
9.142750407014773373e+00 6.559856784268135677e+00 9.849322484698280533e+00 8.189537187275254482e+00 9.818342968057043763e+00 6.772448122370730239e+00 7.499869424132890927e+00 9.282187961420310884e+00 8.437241291162038692e+00
6.917454779322515179e+00 5.750469833295160704e+00 8.129086544439847017e+00 6.310172510951837843e+00 9.344121007302899073e+00 9.671159846345030786e+00 7.594553357264207882e+00 8.965080977645246918e+00 9.479645612362828544e+00
6.224726876562650446e+00 4.783802341229670851e+00 9.691765467628137287e+00 8.991041489549104426e+00 6.671130619657880345e+00 7.391531493321360280e+00 8.591985598586076023e+00 8.116880700617148392e+00 3.242677825150868109e+00
6.283603918231000840e+00 7.542755404250589990e+00 6.835967346925468036e+00 5.230592699871528417e+00 8.172458472017519071e+00 6.637242967719856779e+00 7.147154290055174997e+00 4.781609629790502858e+00 9.665772485680038884e+00
8.387914590076432475e+00 7.555102478156515922e+00 7.653984893049365468e+00 7.029370969530200242e+00 6.846872167394597142e+00 8.764073427568458641e+00 9.881771743816134546e+00 4.722604650592414188e+00 5.000544002601998272e+00
3.761835173138833532e+00 8.983230432440819868e+00 6.354156589777849362e+00 7.899589301099811500e+00 5.530628314677820789e+00 6.598100247062416379e+00 9.324043119452426254e+00 6.249790109647661573e+00 5.652130974807871411e+00
7.014399051426487119e+00 7.702024566644595005e+00 5.298252744654122992e+00 7.723786562240553266e+00 8.495584642621846427e+00 9.060277321091390945e+00 9.278091883664600914e+00 6.553333557282751798e+00 9.604952728118854921e+00
6.494766777502452015e+00 8.381077248324904971e+00 6.304012826788755852e+00 3.396909689770162277e+00 8.131371238403446000e+00 7.088795530329041306e+00 9.476183691877494653e+00 8.119096329676967372e+00 7.646750005393688099e+00
4.711397652301095640e+00 7.652636533762407822e+00 4.284958727126877420e+00 3.292579163449195434e+00 9.544401573162957675e+00 7.723834218829585652e+00 6.338532544061393992e+00 7.952984224179333594e+00 8.806276492135662437e+00
5.226221913483265702e+00 9.428880921692218919e+00 6.836649477787992701e+00 9.684151307573358736e+00 8.694307167682808313e+00 6.664163607985438276e+00 6.711402269846217905e+00 8.127654366659363916e+00 8.481875487139184600e+00
6.531261737627676034e+00 7.412366422456214465e+00 9.212795220989585587e+00 7.675753144987075061e+00 9.345218840705520336e+00 5.656922819378421785e+00 7.942327185509214793e+00 6.514258847940538999e+00 7.602551550980289008e+00
5.100209677104349915e+00 5.779099499000951212e+00 9.338755596176879337e+00 7.168441989604590781e+00 8.927112269751875218e+00 4.924430441805195180e+00 7.843461142553149301e+00 6.940267898732832563e+00 7.217944145652491983e+00
8.784207268712279415e+00 4.442119798019112054e+00 9.300270678992037077e+00 7.535992941053448746e+00 7.960165626480709022e+00 5.872581008758278820e+00 8.036541499969096947e+00 7.168336437690770779e+00 8.162723173070327576e+00
7.156541682229672574e+00 6.203749997852007425e+00 6.810786011842713705e+00 8.791931365413162780e+00 8.949645055404184646e+00 8.490030294162451696e+00 6.133844304252749957e+00 9.006247998248063880e+00 8.320928137644058253e+00
7.582332342652898127e+00 9.031445219886840903e+00 8.034895650333041317e+00 7.874965541788301771e+00 7.185616733532564027e+00 9.779177715248525971e+00 8.469809705273558365e+00 7.459736190168298364e+00 5.699790254689997226e+00
6.198735414042404912e+00 9.469576256343998466e+00 7.153112590146590399e+00 7.682209176281702412e+00 8.431604712011429470e+00 8.876813117510032214e+00 5.266865830277579263e+00 8.332230161845556538e+00 6.568642484388193203e+00
9.124828719716452596e+00 5.239684474280012161e+00 6.504214189710717520e+00 7.822255736062499132e+00 4.697126481741422666e+00 8.827857027463014816e+00 9.155678361907169105e+00 8.978110929942069163e+00 6.955212281773402339e+00
9.374926385122847705e+00 8.903685738707618924e+00 7.260470610356010823e+00 8.219568043106146860e+00 7.218152657469402378e+00 9.804138572210558067e+00 4.592551296746005818e+00 9.184247484982790866e+00 6.102455836076116746e+00
9.418964193691564901e+00 8.852643174314213326e+00 9.120471883145164327e+00 7.299934937527252643e+00 8.678177331935730265e+00 9.304928609128340966e+00 6.938566334968817806e+00 8.961717550605209581e+00 5.559566425537214585e+00
3.480121338792113939e+00 7.494753435340038017e+00 7.353569589559254993e+00 7.141790804993965125e+00 6.938033620348571517e+00 4.841439289941422253e+00 7.685796592676804373e+00 9.654058050393850010e+00 9.225825106320201030e+00
7.105338826269945507e+00 7.320891894530234367e+00 7.664994233872934437e+00 7.387264359553042503e+00 7.726388080828631821e+00 5.119179726897378657e+00 8.451589706190633322e+00 8.238880499062778640e+00 8.215894098217439989e+00
7.805630663968663896e+00 9.142110129676732200e+00 5.817937140249926919e+00 8.475495173086352807e+00 7.152018088760168091e+00 9.864284215050247440e+00 9.391528819187307420e+00 7.527696973921007562e+00 9.485064267901044843e+00
7.002688487942041462e+00 6.208748323352693888e+00 6.324345562782327512e+00 7.107681316730767307e+00 6.468977676968556523e+00 7.213319184216716806e+00 5.596015589434459869e+00 8.803414444477539291e+00 8.345586106857648900e+00
8.998911214512103740e+00 6.067073751382541680e+00 7.076383095542196244e+00 8.071880695321205224e+00 4.409242330564347334e+00 7.020323298529143052e+00 5.740031657405662457e+00 9.012203834537103830e+00 7.316568724661616230e+00
9.049591157218552340e+00 6.289459781827942741e+00 7.002857438625704312e+00 7.024792732702042741e+00 2.665798269950360844e+00 8.674189255919687369e+00 9.041035370281623074e+00 7.852677071047633461e+00 7.277883184325128596e+00
9.229869827838822260e+00 7.309463052792722237e+00 5.157820318295610384e+00 7.545644530458648802e+00 6.276341925167794322e+00 9.460365274992255991e+00 7.380566976192654671e+00 7.555505824638939494e+00 9.101761701648618086e+00
9.310655828615967522e+00 8.108527626504926644e+00 5.551768940141437625e+00 9.401917857896920694e+00 7.609990787407776125e+00 8.799946682114425656e+00 6.117740062568726600e+00 7.150698380180818603e+00 9.195626995572212081e+00
5.722558569235383530e+00 8.862216183311451445e+00 6.570590353701662778e+00 9.783594473676521019e+00 8.948558176113134977e+00 7.256252074814389275e+00 9.462015291494214608e+00 8.115470761383306808e+00 8.840731205804356563e+00
6.810056489119480361e+00 8.736542599448508639e+00 5.263100306806049566e+00 7.138723306494784815e+00 8.469525470163453917e+00 6.941490657619480587e+00 7.218784135187516604e+00 7.195530280126529732e+00 6.803764533946303317e+00
8.259431582770792701e+00 9.480465407201608130e+00 6.387822932557838840e+00 6.875383834544051886e+00 7.121042231422574531e+00 7.582548814881535648e+00 4.673978908821707634e+00 8.292008946338260245e+00 6.357415107897433693e+00
2.660460951718524480e+00 8.587105224927395142e+00 6.818280198039712303e+00 9.569956839266085424e+00 8.249973416307740948e+00 4.599404705029242812e+00 3.800473600833749188e+00 4.907353805975477101e+00 6.154402081019277659e+00
8.159521427411165817e+00 8.561037570171855293e+00 9.185190663053683480e+00 9.332665833607023842e+00 8.349485345075967402e+00 5.289873425056410561e+00 6.571253446184924130e+00 5.664571801493157643e+00 8.720344483168409155e+00
6.919084349854649041e+00 8.469351094286153625e+00 9.390945583489264337e+00 6.937847517480332016e+00 6.736494232319628850e+00 5.084986194949278726e+00 7.775972573492378359e+00 5.978522165168331348e+00 7.827394262248860812e+00
9.193175800815213350e+00 9.559564032252797716e+00 9.767745306105458880e+00 6.268771353504764221e+00 6.816181973693170804e+00 9.552515831297847981e+00 8.250779820905304263e+00 6.410488801215006305e+00 5.531131014075874930e+00
6.073728634662097114e+00 3.295564551403215248e+00 8.716829864441157483e+00 7.227206725464725423e+00 5.306720281953051455e+00 9.430445507624476420e+00 7.010578966205244456e+00 5.675569292970596535e+00 6.840463555690892150e+00
7.525088070003532081e+00 7.830804540792150270e+00 8.898182387129297766e+00 9.486641563171254177e+00 9.804980978096562438e+00 8.737619018039795904e+00 5.228989835122438201e+00 6.048845230664614547e+00 5.963841332417123553e+00
9.167015542382024762e+00 8.887007114331701985e+00 8.980560371432744660e+00 8.002040758275686727e+00 9.084322431424832089e+00 6.892233872338248801e+00 6.831065463531725612e+00 6.521446844442177593e+00 7.692083881996407690e+00
7.962124033108508137e+00 6.893042569588829771e+00 4.692675429077857174e+00 6.119221773079424942e+00 9.250262509279522760e+00 9.928802457250538893e+00 3.037248912133835077e+00 9.553757494629424585e+00 8.076729026088877106e+00
7.598838368803546572e+00 8.199852532347270184e+00 9.307804757627629044e+00 8.668993634163296491e+00 7.408931783231436974e+00 5.824136897778628530e+00 4.513653815114119894e+00 9.855343626278415314e+00 9.144299023968203599e+00
7.871932123993332198e+00 9.448063260105348249e+00 9.685134872729612709e+00 9.982132894247243371e+00 5.795293861612993425e+00 4.965695790127982789e+00 4.966467032366355561e+00 6.038178070682166165e+00 8.586787206957383844e+00
7.457769518411344833e+00 8.243181293303829094e+00 9.127529357597749637e+00 9.220524690393375522e+00 9.749339288349649024e+00 6.897570515787402989e+00 4.380028497509569796e+00 9.161154000928959817e+00 7.673580274419076197e+00
7.157107969610310150e+00 3.824833313415246572e+00 7.912328087183649217e+00 9.729277848727820199e+00 6.738454726811946571e+00 7.215999985978241327e+00 7.042938704895424173e+00 8.108226181002700983e+00 7.196437163915835988e+00
5.425098163722874567e+00 6.188299995781576968e+00 6.891158041580747629e+00 6.513192784411750758e+00 7.919519956300534957e+00 8.036609484180566199e+00 6.613410883026176634e+00 7.859351202695945560e+00 6.888298160871930698e+00
8.770380218430249286e+00 5.714445375689681583e+00 6.333399190439772397e+00 8.977966533119575487e+00 6.380086684099580907e+00 6.412311837923406088e+00 7.635500962324022645e+00 7.768626387624318674e+00 8.835429357229976688e+00
9.221941901778864192e+00 9.956062129354744883e+00 8.698078956352754076e+00 6.292258022664012351e+00 9.362541306151859644e+00 8.862503764928273853e+00 8.089013136965661488e+00 6.745337829183342571e+00 9.854559344705037915e+00
7.850510536778459780e+00 8.000998597291845371e+00 7.658365492775351058e+00 8.844550357031231158e+00 9.197597504767953680e+00 9.608011565163181444e+00 6.867738494965677454e+00 9.666131461579796635e+00 7.708893755323185992e+00
6.909104279185711128e+00 8.566664379960160502e+00 9.674432663426168588e+00 7.861869498333788897e+00 4.895563611159953865e+00 9.363947881903076365e+00 7.287247992816523023e+00 9.636778354842467920e+00 8.250939072732860424e+00
8.071677810831570099e+00 5.545020957545476747e+00 5.631717254003358875e+00 7.438424121358882424e+00 5.459603095463680944e+00 8.364344700010365230e+00 8.965234698754997567e+00 8.169389404704670454e+00 6.995754004052214370e+00
8.680792194221046643e+00 4.057420114404452605e+00 7.719568586641609720e+00 9.833741146255784216e+00 4.235685204131407033e+00 8.759289181962802928e+00 8.333272463158561294e+00 6.302479939348255122e+00 7.265896260314051780e+00
9.289402042673341242e+00 8.692409778727375524e+00 8.100711975972119561e+00 9.451205049789217938e+00 9.142193073818262405e+00 9.678393754662558024e+00 8.864384687763436688e+00 8.754170793009185658e+00 9.147717843217106903e+00
7.306505253433688729e+00 9.135624511453935170e+00 8.312965915442784848e+00 6.404781520545464346e+00 9.879697473537691010e+00 5.931376685310325136e+00 8.509502836595304487e+00 9.917748609190610409e+00 9.395075571116077384e+00
9.270628047530575344e+00 7.730466833001951699e+00 9.032035236406651180e+00 5.526836397409148560e+00 7.618933297712961128e+00 5.527467491433879943e+00 9.149516330889923665e+00 9.657633454283356400e+00 9.134747663188138134e+00
8.116086031656937649e+00 7.555535790890100856e+00 8.751106539171248144e+00 9.139241799064102167e+00 8.391612680307574124e+00 7.445699632106451915e+00 9.113819775837111337e+00 7.134694387755621925e+00 9.403372093535319109e+00
7.200500127192684729e+00 8.178735566429590875e+00 7.403091388731436240e+00 8.717479079061071445e+00 8.370186129122844321e+00 6.201289876065231965e+00 8.261884634799521621e+00 6.929764968622997401e+00 5.947205858005800927e+00
5.952900943836135994e+00 6.884662821686896805e+00 8.981462525692466059e+00 9.658685003653671330e+00 8.780884950100222852e+00 6.894080994150562525e+00 6.860756347644673347e+00 8.722833056176577671e+00 6.750882783199650738e+00
4.988483833188750438e+00 8.368643293116141635e+00 6.042976837174265370e+00 6.150017974222524941e+00 8.990334443883140736e+00 5.422412718220629202e+00 7.330452704758313232e+00 9.011600373967851851e+00 7.165674940045019703e+00
6.908201095727195096e+00 9.232305358494963698e+00 6.422822776791704769e+00 5.837552431531197072e+00 7.127856366910096497e+00 4.880903619289653328e+00 7.100216828992124363e+00 7.825812056808757688e+00 6.310458869764857148e+00
7.109171506565969523e+00 9.154154342606981132e+00 6.201143441439379345e+00 7.661350014718222745e+00 6.487914229718577452e+00 9.190595630273790562e+00 8.673727481692944608e+00 6.416524774700814504e+00 8.789270327038732233e+00
7.205057321577335472e+00 6.005519861406220627e+00 9.361134935463454099e+00 6.917419833070372448e+00 8.207261284629716158e+00 9.583755307446287119e+00 6.048901857500330159e+00 7.843303017243101749e+00 6.272350619544726946e+00
5.862127797683897690e+00 7.348262833359717305e+00 9.128439983005943503e+00 9.550276085831139739e+00 9.542400977953747088e+00 7.887847434155398574e+00 7.043108226875662403e+00 8.122263397977720345e+00 5.195143614941831522e+00
8.758141770298980333e+00 8.063189744636520828e+00 6.122663842647875221e+00 7.118260853818253686e+00 8.697769923140118209e+00 8.411942476437712202e+00 7.365622839091175322e+00 8.489944878309719556e+00 5.521274612585132857e+00
4.853183339895652537e+00 4.957997274741766880e+00 4.651555706896980169e+00 6.793283393185722829e+00 7.318668892365751688e+00 4.854308013700604718e+00 9.858157523191980687e+00 5.274048704978010704e+00 8.272142482156437993e+00
9.755080262708496264e+00 8.924880437624228335e+00 9.822263971329219245e+00 5.600468736066426700e+00 8.811241367046998008e+00 5.749611698017151440e+00 6.258929466116775586e+00 5.814901977517404674e+00 7.656704749560194756e+00
9.797256948907705265e+00 9.240290222393552355e+00 6.737783324914821570e+00 4.054171740130361634e+00 6.932001006979016999e+00 6.904560422746818915e+00 8.857170000946323896e+00 7.313538106930358218e+00 8.710875538141383601e+00
6.546200674171021916e+00 8.679480914088673060e+00 8.405573491979208001e+00 7.824953635860749657e+00 9.323020739961759062e+00 7.936223066477566590e+00 8.626971573757277412e+00 7.653194690711678128e+00 9.019065769901455809e+00
6.938404440494647218e+00 9.328396337740434419e+00 7.411475697918019634e+00 8.902376530614160899e+00 9.031930503001740718e+00 8.375023588994068291e+00 9.323963799868698388e+00 9.717135156676828700e+00 9.435868540943049609e+00
9.456250515720352467e+00 8.040679687422491284e+00 6.904882697640685407e+00 7.960006335240756847e+00 8.624951938903308246e+00 8.027018296088082039e+00 5.075766352324482256e+00 6.885664789346868986e+00 7.729158596209658505e+00
7.789564831622241670e+00 6.368469562359297065e+00 5.772691569560847391e+00 8.847919340117300635e+00 8.933477166313945617e+00 9.076074363734960571e+00 6.670996062926408676e+00 8.313860974848015672e+00 7.684160706614362013e+00
7.635432770035379235e+00 8.279811668427102589e+00 7.623080883665922514e+00 7.330707456317954396e+00 9.953110432091577309e+00 7.547420008798205515e+00 7.740714824153779539e+00 9.418497159412051900e+00 7.353646192978469109e+00
8.022723330733263936e+00 8.736952356470453651e+00 8.082316378096129128e+00 7.211769052096127730e+00 8.980686792543927766e+00 5.017758676688425012e+00 7.632536932153869635e+00 6.063486190896288264e+00 9.752306355905155044e+00
8.791380918144300338e+00 8.236702413905131692e+00 8.136699237351109559e+00 8.415958966171306344e+00 7.762186089189730076e+00 6.525660110992800078e+00 6.738214397813966805e+00 6.728529761328725378e+00 6.548914871069213106e+00
9.405777130487406268e+00 9.472306560477363746e+00 9.691338727568144407e+00 6.847294338405284897e+00 8.489612515788412139e+00 8.103157444911456508e+00 6.092802716420331777e+00 6.770101312840453467e+00 9.843338308093851907e+00
9.838272616494082357e+00 8.107957121130775491e+00 4.552987364463348285e+00 7.361021941244801248e+00 8.573764464632724014e+00 8.389254390281514873e+00 7.183492006128059160e+00 8.828539952574521621e+00 9.802513415966309651e+00
8.868245279668034442e+00 6.321038222729895573e+00 8.702436796053129697e+00 5.436213754597483572e+00 8.686638828792588640e+00 9.435834143864816781e+00 7.365602674177519127e+00 9.568356117991402954e+00 7.292803703482888977e+00
5.858558643752429518e+00 4.476182856576303770e+00 9.872084171698599420e+00 5.792870667210216595e+00 8.804311434721523000e+00 9.850565637366411664e+00 7.028484591511917401e+00 8.346450296117994938e+00 8.351214290134310048e+00
7.049021993653910911e+00 7.276579776880394590e+00 8.602570863580096372e+00 8.295747224727666236e+00 9.662979409757436855e+00 7.561202803982189913e+00 7.484739083283124650e+00 8.177078611003524955e+00 9.206222462181312238e+00
7.321552694317187360e+00 7.266729330485185656e+00 9.222475762923057374e+00 5.959028871646824932e+00 9.886735801394333834e+00 5.474333801146100242e+00 6.035808338062209621e+00 9.490119345728404099e+00 8.508038016193371078e+00
9.496523866874730047e+00 7.156935027051726905e+00 9.104308229114353779e+00 6.900619564535934281e+00 7.514278354046442843e+00 4.761284221863698818e+00 5.844953291554854324e+00 8.564635515703454161e+00 7.404016823671233816e+00
7.622434388675805472e+00 7.316892871686976996e+00 9.205589428692418252e+00 8.534123165361281238e+00 8.140528224343437813e+00 7.518526842191656456e+00 8.586516008317801152e+00 8.003000659321775956e+00 9.051550831948432574e+00
9.883224017757733293e+00 6.642694198206654299e+00 7.203952897523352661e+00 7.210689625053646523e+00 5.410613001922614629e+00 7.458349896723560413e+00 7.598627800588131365e+00 8.442105182025668952e+00 8.265503696814844758e+00
7.478094505608649634e+00 7.210610370851331830e+00 5.563835584920260757e+00 8.247499759531805807e+00 9.147290267200988367e+00 8.464812182905818716e+00 8.240114437590616348e+00 2.829723209531370909e+00 9.956133325050416261e+00
8.448635236600001264e+00 9.156858404801193174e+00 5.057868832851068142e+00 8.985061976315721566e+00 5.846643455487002150e+00 8.359085948449049397e+00 7.908421985178785363e+00 8.289879531946716895e+00 9.319899043613194323e+00
8.687303077933504980e+00 7.077795040165381302e+00 5.888081537712340996e+00 6.454947336120126167e+00 6.203862678386617091e+00 9.367569224193399435e+00 6.505517824458020293e+00 6.729454263478276133e+00 8.580231681459585147e+00
8.167352574648408137e+00 6.885721220671090492e+00 4.557653656346114524e+00 6.238050915416085473e+00 9.944693119866247599e+00 5.961982107011598586e+00 8.795669526901333413e+00 9.447831659732706555e+00 7.984889686421411170e+00
9.444273836636147834e+00 6.901542735844689247e+00 5.803434579854426900e+00 6.896096118934541330e+00 6.095576431355536506e+00 6.085843909529106810e+00 7.039351979064425890e+00 8.348323630284834707e+00 9.184655871280668293e+00
9.065183298929142097e+00 6.345194843929038875e+00 7.200572905540696844e+00 6.167025529831450470e+00 7.312255189652436371e+00 9.058032562638388185e+00 6.923849528600757530e+00 5.747269596033277139e+00 6.439073997683961714e+00
6.792139668019866683e+00 7.632076608323236755e+00 7.255281334427607476e+00 7.975622245428756862e+00 6.873837758364617301e+00 9.104534551069818349e+00 9.143649524703278075e+00 6.054100238680428347e+00 9.283763500169644800e+00
6.890719722192892860e+00 9.375341861944624711e+00 6.541890002400810644e+00 6.882395240013229554e+00 5.004649333032065606e+00 9.617129216300730477e+00 8.814627783292928953e+00 6.396023318381549139e+00 8.878418753368787719e+00
6.970467563297948033e+00 9.144507048662170234e+00 4.811058824710688242e+00 4.144433820019458814e+00 5.051057976989397957e+00 7.444892566004442713e+00 8.183659712121436058e+00 6.247356377057345256e+00 9.016622726220393957e+00
7.402594377768627609e+00 8.273707620503406801e+00 5.972074966304583121e+00 5.360825222746955276e+00 9.491688714207352717e+00 7.009229210646929609e+00 9.486439632689192436e+00 7.879114880860468517e+00 7.902941754540060870e+00
7.499765713204677553e+00 8.977539958089714389e+00 6.215688009860596885e+00 7.122454606338889604e+00 8.571800610914914742e+00 9.416819812385273991e+00 8.398643671074070838e+00 8.541334347944735228e+00 9.260927491899398234e+00
7.654702707406043416e+00 9.152352425180653839e+00 7.292631771104861826e+00 8.023641598178704371e+00 8.200552888880064728e+00 9.892237152133349198e+00 6.525310654947364952e+00 7.455204774317532923e+00 6.830728369561549940e+00
7.795131869933352498e+00 8.644751043568644988e+00 8.998600847491807997e+00 9.690502918601513471e+00 5.761754215117777633e+00 9.846687667002656852e+00 9.159810000483668446e+00 5.724094451608346290e+00 7.609001430091938190e+00
6.294068156171468864e+00 7.651015854852598608e+00 7.946642061450523542e+00 8.608359847158483902e+00 8.460004305754651455e+00 7.682578641994436630e+00 8.306296564738207877e+00 6.370275385398401546e+00 7.833900170369287430e+00
8.186613870312990926e+00 9.070909883995359024e+00 9.464121490276374615e+00 6.486216608444996368e+00 6.665141770694297918e+00 8.686182691952765822e+00 7.741355944393502497e+00 5.370817885744195053e+00 7.722442527067952867e+00
9.932484685374861400e+00 9.864891579220708806e+00 8.088368393837155779e+00 8.179482259897792318e+00 9.486457796573452228e+00 9.572349817318727361e+00 7.300096631240177381e+00 8.116272059991569421e+00 9.611077555280120421e+00
6.262917517373939091e+00 8.629247630863654095e+00 8.118282366012676832e+00 6.953181911142625182e+00 9.268969588127864867e+00 8.026505104967768034e+00 8.003412198111014675e+00 8.876529342003379952e+00 9.252161645779219512e+00
6.751915173830242978e+00 9.411066080164919967e+00 7.451848546479599378e+00 4.751832439246836515e+00 8.166117953608573288e+00 9.611518430868187579e+00 8.641088969369690176e+00 7.147836234855209803e+00 7.455010303215550138e+00
7.754230729645342990e+00 9.588790968287636218e+00 7.043074839788619812e+00 5.154711163672161867e+00 7.439570933750237813e+00 7.175019822804303615e+00 6.655805726766987007e+00 6.163698395139193487e+00 9.024952811308375900e+00
7.335566215383951594e+00 7.929031427905525398e+00 9.702928868902333193e+00 9.121467026703362180e+00 6.875224909377619653e+00 7.638118461257378478e+00 6.499704646650334539e+00 7.743899269453734746e+00 8.125741343619322876e+00
9.237099690517313277e+00 7.917051376899697956e+00 7.941102908298229401e+00 9.252794099352540158e+00 4.571887151191519116e+00 9.249484275978739234e+00 5.942063445297479873e+00 7.436660250817945794e+00 9.574144290739369012e+00
6.163391045151164427e+00 9.183419028415920948e+00 8.904637474174670331e+00 8.763378387664797486e+00 5.642134964003529873e+00 9.770203326738085892e+00 5.525797909627869764e+00 9.386523885800398759e+00 7.283797378752447038e+00
8.366728559148858935e+00 9.278920277210348289e+00 8.841040968784140475e+00 8.589646147560232592e+00 7.980451597341342129e+00 9.792611108091335836e+00 7.589449247065497062e+00 9.404863656797946447e+00 9.768832661480464807e+00
9.564256675545250275e+00 7.932575247330062140e+00 8.813024148370988797e+00 9.771369890132781677e+00 7.821553721862433584e+00 9.891091738133868105e+00 8.529738508836878452e+00 6.346283458721049264e+00 8.733049163066006315e+00
6.838687702365922050e+00 8.881720129879226988e+00 7.728684348002881066e+00 7.901487726828279712e+00 6.545005492632803623e+00 5.227925629566314569e+00 8.043336742685530893e+00 5.314824205480170427e+00 7.009865870901268892e+00
5.533758584014308646e+00 7.565334641589854137e+00 9.660518107009572475e+00 7.889959619193175122e+00 6.278181102454752249e+00 5.118764927104201057e+00 8.373614868026091784e+00 4.596274726445225944e+00 7.163017386293978994e+00
6.029738745882025519e+00 9.437906374205452309e+00 6.914397953702096977e+00 8.515939804070660202e+00 9.052910171394495720e+00 9.891762100309911432e+00 7.521864840101554428e+00 8.519091662046056612e+00 8.325176771170264445e+00
9.231839319995257753e+00 5.705878909184285419e+00 6.433483167512701328e+00 8.422379701173833055e+00 6.598662796700793365e+00 7.163081734381018251e+00 6.759408845097792273e+00 7.610689112464374517e+00 6.478064320553807320e+00
7.962688979763819397e+00 3.970567110754176454e+00 5.815233955299694557e+00 9.582586022237487455e+00 8.038594770632254694e+00 5.417396698962866353e+00 8.006206004122921271e+00 8.936772233555615230e+00 9.997040337156267498e+00
7.900270977039994591e+00 5.368562119083989614e+00 4.914463830638310604e+00 6.985506226629417448e+00 8.504445966743588770e+00 8.970736524023697811e+00 6.132723108029964010e+00 9.086967747311204491e+00 8.436498447288682812e+00
8.655177649631019321e+00 7.747662207028927384e+00 9.511081625373973836e+00 7.765223366431776242e+00 9.830148150419596220e+00 8.783432798739521985e+00 8.128190400365857826e+00 8.928605156952993838e+00 9.996512937885473349e+00
5.432396898083123205e+00 7.693594754428364269e+00 9.379497600446422112e+00 9.375742801585186470e+00 7.829170343046100378e+00 7.034878545087215329e+00 9.625980999286305462e+00 5.265200615877888346e+00 7.126703888335461201e+00
