time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.033341831882972315e+02 1.025752220073344745e+02 1.023620244565434803e+02 9.459390186251197008e+01 1.028404887587282701e+02 9.819032356299814523e+01 9.194243523444700372e+01 1.298847029114910185e+02 1.061888259674632309e+02
9.526936250997965772e+01 1.057618894522786235e+02 9.753639458548295238e+01 9.680973123919801537e+01 9.901301906332761860e+01 9.210043794812369811e+01 9.055026845994765949e+01 9.750311561691766826e+01 1.020517809359532606e+02
1.067178248778323848e+02 8.698504118911506566e+01 9.709555327230616228e+01 8.268155344003713481e+01 9.810310187239635127e+01 1.074570999893254282e+02 1.012120787281126297e+02 9.248559609080083987e+01 9.633781192208564903e+01
1.065781809658869150e+02 8.912084357750383390e+01 9.652222486616456365e+01 8.487284783477520023e+01 9.668900946396914264e+01 9.848838388142692679e+01 1.006279722618164953e+02 9.919297256338936108e+01 9.904418093116944988e+01
1.036988522392276906e+02 8.983010299258759801e+01 1.094153616608876547e+02 1.159279423284071413e+02 9.524580987703814117e+01 9.723263346639701865e+01 9.595479756381715220e+01 1.061592357186087980e+02 9.460506047467345070e+01
9.652638894823442683e+01 9.131536281772343955e+01 1.051318895972472518e+02 8.339917404269156975e+01 1.054091516961494790e+02 9.702711477380965732e+01 8.181594885004430751e+01 9.942068259900391070e+01 9.149850142104048700e+01
6.612077864486759893e+01 1.188796582319614004e+02 9.604735970987366045e+01 8.213528209655001433e+01 1.140940744484750695e+02 1.065042640412365813e+02 1.017644009786755248e+02 1.077514503509867438e+02 1.011052852229748709e+02
9.575279716470396352e+01 9.619652985011258295e+01 9.239155897475046686e+01 9.939926868546777428e+01 9.250754320662298369e+01 8.857231813297497069e+01 1.106841099223778286e+02 1.073294029193689880e+02 9.489439972512610666e+01
1.054089476938630128e+02 9.293893614729977060e+01 1.017084619929795082e+02 8.832287835655512254e+01 9.592506540113637925e+01 9.120612443830340510e+01 8.734812220176397091e+01 1.105090920105004955e+02 1.091674964620341086e+02
1.085458062832860975e+02 9.808546079929998029e+01 9.189962363091251518e+01 1.129176345243036508e+02 1.036601862856721539e+02 1.054949166460565380e+02 1.160663171421147268e+02 8.804764701211917099e+01 1.057938134972769291e+02
1.017783146318633385e+02 9.113205568577933491e+01 1.027105025224868626e+02 8.852267640360855694e+01 1.088500280778825555e+02 8.506955740038092983e+01 8.339387032751785966e+01 1.058023738353929843e+02 1.118604361909329299e+02
1.131095568781759084e+02 1.084374770645542014e+02 1.073350162709169524e+02 1.091646644024371540e+02 1.076170823998447901e+02 8.810304666845193822e+01 1.140049773650499674e+02 7.620861625881752843e+01 1.014263475057386472e+02
1.086405024488517199e+02 9.980671991698385170e+01 9.577216289747747169e+01 1.129487320872391933e+02 9.846636375561311638e+01 1.004512572150315179e+02 1.071879401713885045e+02 8.047806672299222441e+01 8.670492261533601663e+01
1.041424876565211122e+02 1.109541331062378617e+02 9.498784738643951187e+01 8.337771074500551549e+01 1.059882572356230668e+02 9.984143124438884342e+01 1.014976822264234215e+02 9.099422141329934277e+01 1.038398477971418146e+02
8.587609365479548273e+01 9.392906796430675342e+01 1.060373790020568663e+02 1.022828338483625146e+02 1.127733086372748232e+02 1.017593714714418809e+02 9.598344102705556224e+01 1.004854806674124887e+02 8.233268633361871025e+01
8.357310415585224916e+01 8.628632670619322198e+01 1.062124385578625265e+02 9.036139319510184009e+01 9.890561340625254161e+01 9.792904129039914096e+01 1.002261645301793607e+02 1.057182623935173353e+02 1.136199899096470176e+02
9.131053262677966131e+01 9.494719660547819728e+01 1.134391219764288934e+02 9.227953212637103775e+01 1.152308069534173285e+02 1.122688011112323636e+02 1.076795405174862879e+02 1.072966646664049648e+02 1.232773617616302033e+02
9.924386334726790437e+01 1.052544623262350001e+02 1.034867067359838302e+02 9.962938725661103945e+01 1.085313690265771100e+02 1.062469874051522538e+02 1.036931133604657731e+02 1.034256549850418168e+02 1.377913326040628306e+02
8.230386272927532332e+01 9.580590083450998407e+01 9.996837010333545948e+01 1.099817407703350369e+02 1.116068345730740816e+02 9.690480325680609042e+01 9.908288149901814279e+01 9.809526572299284908e+01 9.013064685152926359e+01
9.211424603629372143e+01 9.471721128784405153e+01 1.015863836611010527e+02 1.058575971403022606e+02 8.406110825603956016e+01 9.604421166764281281e+01 1.206476672171027218e+02 9.123826788249184006e+01 9.883799193955265139e+01
1.110190645478795375e+02 8.938730632428037381e+01 1.181553807179722355e+02 9.784993061185997476e+01 9.356333026884132664e+01 9.955324498680248269e+01 1.161585998265891959e+02 9.771128627703545533e+01 7.949131975575235742e+01
9.620617382440087795e+01 9.945926103735266111e+01 1.063684254150958282e+02 9.444997315228960133e+01 1.089064103022826231e+02 9.996977345882618238e+01 1.192354227111928964e+02 8.191007392846017865e+01 7.867500840827177910e+01
9.884029047239337729e+01 1.009233008124933804e+02 9.384513570130309290e+01 8.679094156242598501e+01 1.178447905878199862e+02 1.035643047737561204e+02 1.175662378850395413e+02 1.092866777355464194e+02 8.246741365791939415e+01
9.830654712589462463e+01 1.027915350458672208e+02 9.955979842586384621e+01 8.743282205059011858e+01 1.189169613952398947e+02 1.024471996907149531e+02 9.941643623374378080e+01 8.807573551974076054e+01 8.243013929827768038e+01
8.172436766485731141e+01 1.057749979319825542e+02 1.013342428684845942e+02 1.104542332432711618e+02 1.038448825892678542e+02 8.753066551438642762e+01 1.011117700011215845e+02 9.090186521662396046e+01 1.067062703172545639e+02
8.399864148162265565e+01 9.408901187052128989e+01 9.636060877878175290e+01 1.035473914026296711e+02 9.690496515669802591e+01 9.691577105882568333e+01 1.010825984361660375e+02 8.349356050468509238e+01 1.197459013383000297e+02
8.042728881425186671e+01 1.078708699861968370e+02 1.038251513106202992e+02 9.725597376985908227e+01 1.016695842873675275e+02 9.800694119350457356e+01 1.072516349679590490e+02 1.009360550991530090e+02 1.186373416391662801e+02
1.100570045008481088e+02 1.052980005066969085e+02 1.136858606753607717e+02 9.484540579635078927e+01 1.001598184491820547e+02 1.146652706724000836e+02 1.055294221222146689e+02 1.176887614621345790e+02 1.076820175815115874e+02
1.159703808055261192e+02 1.076076520309442941e+02 1.144908514183162538e+02 9.881161774350853477e+01 1.008757185786084136e+02 1.197127473476540445e+02 9.519145175823749128e+01 1.137715151970926684e+02 1.084616238820400724e+02
1.031214398895283040e+02 9.179041366529170887e+01 1.008045880590001673e+02 8.967388342542525947e+01 9.731463688875149387e+01 1.257768071473151394e+02 1.106362896329452354e+02 1.047656074803476685e+02 9.412054799287334106e+01
1.011107504756970457e+02 8.737776258328433698e+01 1.050150180850538959e+02 1.057856777067464122e+02 9.902559948607328977e+01 1.228333892297069667e+02 8.408010804956116147e+01 1.061399736043802733e+02 9.428945789434928315e+01
1.078351058805071148e+02 1.073952159128771058e+02 8.820097243795233055e+01 9.298973800351430441e+01 1.125994589768662593e+02 8.098443798087903645e+01 1.314224117275565504e+02 1.077804678619678072e+02 1.058409470604108833e+02
1.032135368447053452e+02 9.650179705236023153e+01 9.282755072667630714e+01 9.774869614628246950e+01 1.039486518599936744e+02 7.421692078558541539e+01 9.040820579757607334e+01 1.079525491147218474e+02 9.145237925853214733e+01
9.056644474325156580e+01 9.777587880918113683e+01 9.216279589702588737e+01 9.327715938793730288e+01 1.038778655302071030e+02 7.479915014945288476e+01 9.462527270253664824e+01 1.047853754160078807e+02 9.359837502237037654e+01
1.015091532339981626e+02 9.651301607115034642e+01 9.489656255012964436e+01 9.410172790997889081e+01 9.614901446632649140e+01 7.191721391183845924e+01 9.088213532061124056e+01 9.846661831157882716e+01 8.643056184366031403e+01
8.543943310399156132e+01 9.679742613368425452e+01 9.942545322044885836e+01 9.739872326174099726e+01 9.782072610671488633e+01 6.920822823631249321e+01 9.215090678535608504e+01 9.825790893399405945e+01 8.701470719912998675e+01
8.849324336625564058e+01 1.227123545434141647e+02 9.661665684040092117e+01 1.019898109041561156e+02 9.332418178897907524e+01 1.220796935844314248e+02 9.495046808745226485e+01 8.173442486913630489e+01 9.283773097208042202e+01
1.020868320575762880e+02 1.126268483816683101e+02 9.926254109480268539e+01 1.020420404175027329e+02 9.182490234547569230e+01 1.194885215518427231e+02 9.635037724369128398e+01 8.123237616533533867e+01 9.317984346584321997e+01
1.018601189265232563e+02 1.082645434430747287e+02 1.094675573107183908e+02 1.134825782125788436e+02 8.524864328718054196e+01 9.786714014713842857e+01 1.002124791952857663e+02 8.869086067291388531e+01 1.107293225578402485e+02
1.181790545734918112e+02 8.829523761332185927e+01 8.125647417653445359e+01 9.662519323030210217e+01 8.699599842560901664e+01 1.095894115643491489e+02 9.845587066208719307e+01 1.040795565163207783e+02 8.502896974664773211e+01
1.150841976777271327e+02 9.556424542027789926e+01 1.031516234532830083e+02 8.975504631153715707e+01 9.021719901811439968e+01 9.206078333967496974e+01 1.055981326688753654e+02 1.082086785540739413e+02 1.030805547623194229e+02
1.069480859201940319e+02 1.075475000951982736e+02 9.722876528254352024e+01 1.020444858206306122e+02 9.171627016095803242e+01 1.025236835819468126e+02 9.953702957521701933e+01 9.760950953526474905e+01 1.045222784894501018e+02
1.009284211714644641e+02 1.158023224639925530e+02 9.956224905237928624e+01 9.889100916399664243e+01 1.154542587620323388e+02 1.044611028780914523e+02 9.718664883212933603e+01 1.100739966200501954e+02 9.807144609904406707e+01
1.073581501491402292e+02 1.192648362857717217e+02 9.929111241253326625e+01 9.199782001433871415e+01 8.106241820251899810e+01 9.814100854713436206e+01 1.011890800995886366e+02 1.044295177952825497e+02 1.100023605713099073e+02
1.026086219504527008e+02 9.883068354607246420e+01 1.113983822078130856e+02 1.017890814393394123e+02 8.613900679544724426e+01 1.165600031447285545e+02 9.153285964597520774e+01 1.073296617664555583e+02 1.117114122094361619e+02
1.060407396011872265e+02 1.046036987046730502e+02 9.030145371521084030e+01 9.088399748864092942e+01 1.055879003082383747e+02 1.066123760624533503e+02 1.046431803099266062e+02 9.778559544589188590e+01 1.091770049707795636e+02
9.519634451374616901e+01 1.166517076746787467e+02 8.902978933605102441e+01 9.063788103048756284e+01 1.002490369670939145e+02 9.661375534923861608e+01 1.015944830385662101e+02 1.014782166535395334e+02 9.762722880019735783e+01
9.854638668670696688e+01 8.410906393230406763e+01 1.070144497476673280e+02 1.057931367216124556e+02 9.276066652576326987e+01 1.035000989692653377e+02 9.284903637261673737e+01 1.033256373635355061e+02 1.025047952640267397e+02
1.012500602745234772e+02 8.324034756772418575e+01 8.214407676493937061e+01 9.228744564191833888e+01 9.707562486668189194e+01 1.048991419086715240e+02 9.092891489021653229e+01 1.023082349573442542e+02 1.127753271222208298e+02
9.287406536552461489e+01 1.119755157529947525e+02 9.025066974473348580e+01 1.107790849803092357e+02 9.796370729741848038e+01 9.364198118528818782e+01 9.331945501329877857e+01 1.063961953080043088e+02 8.798513214761420898e+01
8.762103392075556485e+01 9.662600955813881853e+01 1.180315992078453178e+02 1.115538983778544235e+02 1.057700517772734372e+02 8.878479670547052649e+01 9.719214680740800816e+01 9.185220120709442426e+01 1.126483369979970064e+02
9.263523406333811749e+01 9.229115988527507852e+01 9.856800580693551694e+01 8.482178478856440051e+01 9.982134324159133598e+01 1.101898061610339994e+02 9.944844954762380951e+01 1.055151490885919259e+02 8.859227111606017502e+01
9.703141657158681710e+01 9.782860130961316258e+01 1.137703978181001787e+02 1.109854994035293032e+02 1.052475537017599834e+02 9.217571069398199768e+01 9.538462177583708979e+01 8.905467035385237295e+01 1.041035114553060055e+02
9.588761936359271942e+01 1.020959889733166506e+02 1.095228532598061122e+02 1.176312571614926696e+02 9.524633234181952446e+01 1.045092816580440171e+02 9.887475373764871733e+01 1.018304939972847762e+02 1.021810980662186807e+02
9.714123568422836286e+01 1.011797070882488327e+02 8.618769264798042684e+01 1.079041302180826563e+02 9.772140099082922404e+01 1.085631477994230636e+02 9.926214157807174843e+01 9.904330633360800107e+01 9.801860399735859630e+01
8.891875805369767249e+01 9.960272356023310181e+01 1.150266132272936659e+02 8.302517268344492152e+01 9.299150505956306745e+01 1.152555302270103965e+02 9.753248003095085039e+01 1.043957690817277353e+02 1.142550351491218805e+02
1.087833911724546283e+02 9.454912273200375239e+01 9.455043619561959645e+01 9.100190658730176096e+01 9.026463753523650269e+01 1.275117892480336934e+02 9.837777470834743099e+01 1.005039615674419622e+02 1.076672242020597139e+02
1.010982665472292581e+02 9.606909777728512267e+01 1.262713291266926916e+02 1.028986833271986256e+02 9.008493076641705954e+01 1.204117472471946257e+02 9.539569990693928503e+01 9.808026607173023592e+01 8.982882860484309617e+01
9.468132724297946368e+01 1.025167482914042552e+02 1.232280466471118672e+02 9.144029402756592617e+01 9.988337234828821920e+01 1.143082148338540662e+02 9.342955407159143988e+01 1.066734524325892011e+02 1.108371206960892721e+02
1.044503339617412223e+02 9.537377823290324841e+01 1.043858568977934169e+02 1.066423013458889812e+02 9.390072427027631363e+01 1.080675583252570391e+02 9.844998154449936578e+01 1.105638264544236762e+02 1.081261287724256590e+02
1.012655149535085144e+02 1.047787771770926781e+02 9.520353629764804282e+01 1.115184709655252249e+02 1.099998238203438632e+02 1.085411430779558657e+02 1.029698024089232291e+02 9.644922673781235289e+01 9.137021930892534272e+01
9.709792503747750914e+01 1.012460142209989584e+02 9.928494959128909159e+01 1.101245050691091478e+02 9.350569074323783525e+01 1.018207575388681931e+02 9.153825892497769701e+01 8.125310696087234419e+01 9.216134203561452409e+01
8.653647559099147202e+01 9.672421603324220030e+01 1.105344485670228920e+02 1.126692561148585412e+02 9.428689029989330095e+01 1.046990974239004260e+02 8.734258890678543708e+01 9.736603036131407407e+01 9.714280303438388842e+01
1.118495221505968402e+02 1.024436844980104979e+02 1.123106201595777236e+02 8.638662137036179445e+01 9.154481719799470341e+01 9.818269185486805384e+01 8.626459793733926062e+01 1.047566342007303177e+02 1.090971743351192771e+02
1.066079811302042231e+02 9.052755426304615582e+01 8.387795099060045345e+01 9.371354918501145903e+01 9.343858323771165431e+01 9.977947478881013410e+01 1.044129939800334057e+02 1.131903898212243575e+02 9.142516873858699000e+01
1.181620844417611806e+02 1.092827542158618712e+02 9.038287393619998511e+01 9.628509991928955003e+01 9.277590076194057644e+01 9.543818501628319950e+01 9.424253077764161901e+01 8.685749478954011238e+01 9.258071942350682093e+01
9.518704897457421055e+01 1.000725457095397672e+02 1.010522369851155986e+02 1.127052289682909247e+02 9.429216768128100057e+01 8.837784358916827898e+01 9.705384839299647126e+01 1.128946013547024307e+02 1.050275568507226751e+02
1.061018216821425995e+02 1.020894105320382153e+02 9.359990678889316484e+01 9.137358672263005133e+01 9.427007223233229638e+01 8.399765740992246776e+01 1.043158085349710262e+02 1.043039023524997333e+02 1.053133347723430262e+02
9.637600821370278936e+01 1.071878193856512098e+02 9.597164212634969260e+01 8.759652699266814579e+01 1.029057847443280025e+02 9.206788329412435701e+01 1.048780966805688024e+02 1.040483762895822935e+02 9.634201923771452414e+01
9.873246602887121526e+01 9.375698302399906936e+01 9.986349700953431352e+01 8.402745440900685026e+01 1.048114318379487599e+02 9.703481361635297731e+01 1.077742953649683528e+02 8.415809813521093474e+01 1.032778514417688882e+02
9.936825033756834102e+01 1.008652335383333565e+02 8.876629343955377749e+01 9.476203644413114091e+01 1.147245940494713352e+02 9.763167808165505335e+01 9.258757498431087640e+01 9.262693559523833642e+01 1.097517265000248159e+02
9.521792498194055554e+01 9.199876339369163247e+01 1.009756093389681979e+02 1.093167456199737160e+02 1.058689115604760786e+02 1.016241326795961442e+02 9.792486599712884754e+01 1.042585793895105439e+02 1.118941490953589835e+02
1.074869510350345365e+02 9.401167177900917693e+01 8.600962165705176687e+01 1.038909137538445009e+02 1.035995397365942381e+02 9.662491579063225799e+01 8.546641185673591679e+01 9.797462786606928375e+01 1.172616692257639528e+02
9.850068449322709796e+01 8.814398453025958702e+01 1.104327953609159181e+02 1.048548950667046142e+02 9.421729633211656108e+01 1.076825661388814979e+02 7.757706272587671492e+01 9.578789872721922904e+01 9.981347713686893997e+01
9.179016236266207329e+01 8.974138190331944998e+01 9.024982530700130212e+01 1.156037538710843222e+02 9.504624359717222148e+01 1.099726246461321608e+02 9.653197596849663853e+01 1.114692418231269357e+02 9.367146433123578220e+01
9.489944674047094963e+01 8.461257840829821930e+01 9.056535009239681244e+01 1.099207196351456730e+02 9.294401162303552155e+01 8.033223694864994968e+01 1.076163323530875431e+02 8.955738420542259348e+01 8.880548624467871832e+01
9.678372328481897569e+01 8.556594722606736525e+01 8.977923837503951177e+01 1.032679082049239128e+02 1.189619496244319805e+02 8.477964291484721571e+01 9.902462273779246971e+01 9.381370371064130609e+01 9.553021000115002437e+01
1.021556891975837260e+02 8.226279637204717687e+01 9.998433615137911090e+01 1.035892582374266198e+02 1.085257548733703885e+02 1.229332043887826842e+02 9.240462658461089518e+01 1.000063314875600327e+02 9.815383215828958896e+01
9.814998892312205214e+01 7.878854849001140792e+01 9.567696421050963806e+01 1.004463653027991654e+02 1.127424187539197646e+02 9.042824266623469498e+01 1.137226739727974802e+02 9.701162769746451886e+01 9.714024981858840135e+01
8.956525925062148019e+01 9.930300650622709213e+01 1.113418389866503162e+02 9.416188913595613030e+01 8.717179731719113533e+01 8.315158595011810405e+01 1.072430102380914008e+02 1.017455945930832399e+02 9.554208716715660898e+01
1.212649176707962084e+02 1.053333594155035087e+02 1.097220186492894527e+02 9.793887545003362050e+01 9.883055746928374674e+01 1.025786126881031350e+02 1.088369863135148847e+02 9.851125135435658819e+01 9.128197927076799090e+01
1.180310490623026709e+02 7.858788887347699870e+01 8.760655350955821064e+01 1.087208916137838202e+02 1.027562409307446103e+02 1.167762112630910423e+02 8.584709776713370388e+01 9.899683384797779695e+01 1.074563145873579373e+02
8.764227721511709035e+01 7.680846728450531202e+01 1.094268812443143872e+02 1.120351417389240964e+02 9.352732244575636855e+01 1.062934635224770545e+02 8.615213323384215016e+01 9.035359306788325284e+01 1.036797444138158539e+02
8.832684787322570230e+01 8.217331668406015410e+01 8.705037995735459333e+01 8.709541645297225898e+01 9.947516166183278585e+01 9.581120468824018133e+01 8.954823004637819395e+01 8.725026075949830329e+01 8.788877704840729166e+01
1.187001513591796709e+02 1.094817190350978962e+02 8.723623285092064350e+01 1.083136710767998494e+02 1.051366017410601756e+02 1.072197653822146037e+02 1.092664989319369084e+02 8.330658079928758752e+01 1.163511777751558611e+02
1.155246440241172365e+02 1.118889154124446748e+02 9.007220310917006145e+01 9.251426369775751368e+01 1.026079282146158960e+02 1.164611763864496936e+02 9.874037031494069083e+01 8.336567521853019969e+01 1.176246907048832213e+02
1.101185033021576061e+02 1.019260070997419660e+02 9.257438280223169613e+01 9.787410848650918638e+01 1.101990492775252619e+02 1.213523456827064422e+02 9.245063223367823468e+01 8.913211788013570924e+01 1.148773804660403215e+02
1.102122702838960180e+02 1.053152556361294216e+02 1.061376443236915037e+02 9.203416844390073948e+01 9.464807435780284095e+01 8.262156279446213603e+01 1.060380319030196858e+02 1.053906824425338016e+02 1.156538184336865811e+02
1.113128406629750913e+02 1.122501963670567875e+02 1.003940189942058794e+02 9.003827550897469223e+01 9.885660745790150372e+01 8.498708209366944288e+01 1.116545908616834311e+02 1.064660650151693773e+02 1.092753256028765065e+02
9.930596664229926773e+01 9.078457812098322677e+01 1.094053317696206733e+02 1.032076514196498067e+02 1.027326537412575931e+02 7.916717908395452241e+01 1.115210696509937378e+02 1.042778433387949093e+02 1.011977988203733503e+02
9.313720113052576721e+01 9.382867459071661642e+01 1.181011993758140761e+02 9.440092040696913500e+01 9.029651508342917055e+01 8.211193831623654660e+01 1.094320523490903696e+02 8.897541615836655637e+01 1.044008124962799116e+02
9.675455562234915874e+01 9.685475570353057151e+01 1.068992476504905795e+02 1.026349806219637060e+02 9.494196587403229159e+01 9.575733060542138730e+01 9.110712857234122453e+01 1.031653840378449445e+02 9.912776593645139656e+01
1.076180395411168860e+02 1.030406297672188316e+02 1.129163673484953563e+02 9.596249845702705272e+01 8.894307234958225195e+01 1.061923769508527897e+02 1.025170916061671846e+02 9.205156041196823935e+01 9.128901022530411069e+01
9.378444048060197247e+01 9.916558648558840616e+01 1.007359436928684175e+02 9.915024982793106290e+01 8.228788421089873850e+01 1.071107082722479049e+02 8.985390201976346702e+01 9.816817196035979975e+01 9.885227576131728711e+01
9.949082791104690671e+01 9.413615781635871826e+01 1.097557317799306986e+02 1.137786660547806008e+02 1.168667133291979354e+02 1.051381026185462559e+02 1.068830308818985486e+02 1.018131275945362830e+02 1.028925179231315354e+02
7.960986112253769420e+01 9.832628149363833359e+01 1.069110630687808339e+02 1.008892288518910050e+02 1.257249110930851970e+02 9.605047368009653042e+01 1.016286642907264195e+02 1.013616601984838894e+02 9.578396873085202401e+01
1.152363788643978211e+02 1.040428039495279080e+02 8.712273431028702930e+01 8.742563409927390694e+01 8.067697689178889675e+01 9.638294818645577777e+01 1.108477664787890262e+02 9.080802047661605059e+01 1.043315571244392856e+02
9.914145634308316346e+01 9.062790280697936396e+01 1.134122901603668367e+02 8.325434881192080638e+01 9.110194735524424914e+01 1.113688963151637950e+02 1.090259366804530998e+02 8.872024003268960257e+01 1.027408195594463933e+02
9.817024358536667705e+01 9.061133414943309106e+01 1.142941601504767846e+02 9.748708363724566084e+01 9.645031813887635508e+01 1.077857602731074280e+02 1.032623805708971361e+02 8.006504396201228246e+01 9.969334197487813753e+01
8.751211361673466627e+01 9.956468352058541882e+01 8.444202071534678566e+01 1.089352240646393000e+02 9.415026137903333847e+01 1.047492209144896265e+02 1.063748174573207024e+02 8.125488768090549740e+01 9.315838419085594069e+01
9.983458024056952240e+01 1.027851445603261169e+02 9.736869923245438940e+01 9.139415939950058032e+01 9.315998248063701226e+01 1.064410075156506821e+02 1.052381573047389196e+02 1.120208119898649670e+02 9.218083620496888386e+01
1.064185535933129927e+02 1.025094629146968259e+02 9.496334288202437790e+01 9.409869716592791633e+01 9.207369058137341256e+01 1.011896722889946290e+02 1.259244754597968381e+02 8.826017780385662093e+01 8.596242760287844931e+01
1.087068691685451967e+02 1.060456976295690907e+02 9.830882327936944876e+01 8.687831425662071183e+01 7.725378527031043063e+01 9.856144691757381793e+01 1.139954731076487775e+02 9.585366652922695607e+01 1.127807543841449700e+02
8.277310056230828650e+01 9.166532910366643705e+01 9.959653082030034454e+01 9.991832833355714172e+01 1.072818065184323046e+02 9.704343423016963754e+01 1.022706343572780696e+02 1.006341534431361566e+02 1.024924457004055967e+02
7.784302755147284358e+01 9.357651773443087961e+01 1.011287333094280996e+02 1.075048369980827374e+02 9.285466511873889317e+01 1.035168660666737139e+02 9.430713003260352423e+01 9.859014602892099788e+01 9.917489553898055021e+01
9.438156710650122250e+01 1.073392804324839460e+02 8.973546030165533693e+01 8.962992276887109711e+01 1.082283965647525719e+02 1.145859215068896901e+02 1.098790017367510501e+02 9.264732168355624253e+01 9.205873722096843892e+01
8.841050676575714817e+01 1.059922424188737580e+02 9.138663066698583748e+01 9.944234449830980793e+01 1.044440017840686465e+02 8.078855114331149423e+01 1.100629829265198509e+02 1.050740603985839527e+02 1.057786272271403192e+02
1.112786475726639281e+02 9.995982554541276954e+01 9.765228391655527673e+01 9.961334750743358768e+01 1.028296007704530837e+02 1.111564027417072822e+02 8.831924813449997202e+01 1.159763833214418156e+02 9.604710719268382491e+01
1.070672072332457532e+02 1.059227398882941600e+02 9.386638089670897500e+01 9.000458875924751112e+01 1.123700150620516638e+02 1.130918414612982303e+02 8.872668779245691439e+01 1.044264977763987332e+02 1.046282574815824091e+02
9.845503674361171420e+01 1.098417842878561004e+02 8.836606645073864286e+01 1.082902184223505770e+02 1.080625809040068361e+02 1.121975971693591134e+02 9.013839256681856682e+01 1.053898926863602128e+02 9.406566891998164692e+01
9.965347227633770899e+01 1.091344014938662212e+02 1.132480650306197987e+02 1.173905724302984481e+02 1.036785281896611650e+02 8.228891533645783340e+01 9.870857876302071077e+01 9.189329469659840299e+01 1.037913671764200387e+02
1.036238940291967054e+02 9.993278582872176230e+01 9.570623090137316069e+01 8.867949304098333130e+01 9.481966162445381485e+01 8.450029420172006667e+01 8.682064936345042838e+01 8.020742400934396699e+01 1.029640041061552154e+02
1.034523802841201814e+02 9.437400447942312098e+01 9.287896147557114546e+01 9.998197149443325316e+01 9.099711720934242010e+01 1.093461379477354711e+02 1.109077506940545845e+02 8.095274353365338982e+01 1.111734548105536078e+02
1.075292947866010422e+02 1.148164174242673425e+02 9.148979435969047813e+01 9.987167275924859666e+01 9.298472504224517365e+01 9.442407014746284233e+01 1.119252858052083184e+02 1.045763937517002944e+02 1.125683282690418991e+02
9.103382079408054040e+01 8.447396019922756238e+01 8.672779565063754603e+01 8.993723583321732917e+01 8.461701240976140070e+01 1.060265925349817167e+02 1.069215696579080088e+02 1.088057710396685565e+02 9.557301113833614181e+01
1.072905130861230703e+02 1.158189310361688911e+02 9.701156623194945894e+01 1.104605451423576170e+02 9.270643301572430062e+01 1.140366387408792974e+02 7.817288937688357464e+01 1.110552869533561164e+02 8.887331602655189045e+01
1.035238244478013030e+02 8.033468804600673252e+01 9.556013483226622895e+01 1.027287761880299684e+02 8.998724086622554807e+01 1.149186785240369488e+02 7.444076969523960940e+01 1.020522130478587997e+02 8.979181383910693626e+01
1.069886384236895083e+02 9.805086113679868731e+01 9.896508506013402950e+01 8.770505503206864262e+01 9.059840771510893376e+01 9.326098287924062902e+01 1.014775444032690359e+02 9.428672554691036112e+01 9.679960144051430859e+01
8.924372781136816002e+01 1.074487898403443040e+02 1.052331432869373060e+02 9.387012389760434417e+01 8.721631161413552036e+01 9.798200188208433303e+01 9.807725525686652190e+01 1.052778041711505068e+02 8.369367197068177688e+01
8.913392891733496981e+01 9.919887315337683731e+01 1.007928355617940923e+02 9.746195209459179409e+01 9.013291969939189130e+01 1.007402767904330005e+02 9.994210011446152464e+01 1.093026631519722258e+02 1.007074368006383054e+02
9.162984785350796813e+01 1.111856417378245681e+02 9.932009892162258780e+01 8.644243230188881455e+01 9.774733962288270561e+01 1.086603466106358269e+02 1.024381258880232224e+02 9.397278586543545487e+01 1.200174457204712724e+02
8.886109795014030510e+01 1.120914204749350063e+02 1.068512055432079109e+02 1.201281823998867964e+02 1.068267930028348047e+02 9.158385832454627007e+01 9.403393153577329144e+01 9.353436068696184691e+01 1.116569335352362344e+02
1.021460695708340296e+02 1.027639421481285353e+02 8.899636007887815481e+01 1.035734277365743310e+02 9.796632848898936174e+01 9.053738930683127251e+01 8.421098089406773113e+01 1.154236554932877254e+02 1.087752283652811798e+02
1.038125756201666974e+02 9.553562082476715034e+01 1.084871061833293879e+02 9.125633598286424331e+01 9.463112196481472438e+01 1.079510451502866744e+02 1.111684616133031227e+02 1.159765554377810588e+02 1.114884827310519597e+02
1.055317098705474876e+02 9.286511846247444169e+01 1.050208776026802298e+02 9.621208492351934183e+01 9.570517155148206712e+01 1.001436200456060703e+02 1.065675023318868995e+02 1.138738449840708711e+02 8.865524369721472908e+01
9.725763719229151150e+01 9.296929602943026794e+01 1.052009520500113524e+02 9.662728304828971204e+01 1.005402374314195271e+02 1.189885229270853984e+02 9.099568015308791757e+01 1.109459163932116184e+02 1.095473849166816933e+02
9.939100533055085407e+01 1.036857738482641338e+02 1.079422350307783915e+02 1.045065599589534600e+02 9.360426066261142353e+01 8.353391815547088584e+01 1.072835043697474475e+02 9.819144538451450899e+01 1.043109308985164745e+02
9.517433462734133798e+01 1.171365293554824802e+02 1.119923857938834715e+02 1.147064433799649379e+02 9.504230109713503794e+01 9.645183896865970041e+01 1.137469624084060342e+02 8.662640955674598331e+01 1.032784308364484076e+02
1.026742168560646462e+02 1.124753589138825305e+02 7.919333474299497766e+01 1.017916007353005341e+02 1.153423753381401298e+02 9.922035210417543283e+01 1.118378247180281448e+02 9.040555785378737141e+01 8.983680347685178447e+01
